service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
12773285,0,0,0,0,0,0,0,20191224,20191227
12773286,0,0,0,0,0,0,0,20191124,20191229
12773278,0,0,0,0,0,0,0,20191125,20191230
12773289,0,0,0,0,0,0,0,20191123,20191221
2773291,0,0,0,0,0,0,0,20191231,20191231
2773292,0,0,0,0,0,0,0,20191224,20191227
2773281,0,0,0,0,0,0,0,20191125,20191219
2773285,0,0,0,0,0,0,0,20191223,20191226
12773292,0,0,0,0,0,0,0,20191225,20191228
2773284,0,0,0,0,0,0,0,20191230,20191230
12773284,0,0,0,0,0,0,0,20191231,20191231
2773289,0,0,0,0,0,0,0,20191122,20191220
12773291,0,0,0,0,0,0,0,20200101,20200101
2773278,0,0,0,0,0,0,0,20191124,20191229
12773281,0,0,0,0,0,0,0,20191126,20191220
2773286,0,0,0,0,0,0,0,20191123,20191228
