service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
12991568,0,0,0,0,0,0,0,20191125,20191230
2991571,0,0,0,0,0,0,0,20191223,20191231
13107376,0,0,0,0,0,0,0,20200103,20200418
13107375,0,0,0,0,0,0,0,20191123,20200521
13107374,0,0,0,0,0,0,0,20200102,20200518
13107377,0,0,0,0,0,0,0,20191124,20200517
2991568,0,0,0,0,0,0,0,20191124,20191229
3107377,0,0,0,0,0,0,0,20191123,20200516
3107376,0,0,0,0,0,0,0,20200102,20200417
3107375,0,0,0,0,0,0,0,20191122,20200520
12991571,0,0,0,0,0,0,0,20191224,20200101
3107374,0,0,0,0,0,0,0,20200101,20200517
