service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2773327,0,0,0,0,0,0,0,20191102,20191228
2773329,0,0,0,0,0,0,0,20191031,20191231
2773320,0,0,0,0,0,0,0,20191101,20191110
2773323,0,0,0,0,0,0,0,20191104,20191219
2773321,0,0,0,0,0,0,0,20191029,20191230
2773325,0,0,0,0,0,0,0,20191223,20191226
12773331,0,0,0,0,0,0,0,20191109,20191221
12773332,0,0,0,0,0,0,0,20191225,20191228
12773323,0,0,0,0,0,0,0,20191105,20191220
12773325,0,0,0,0,0,0,0,20191224,20191227
12773320,0,0,0,0,0,0,0,20191102,20191111
12773321,0,0,0,0,0,0,0,20191030,20191231
2773331,0,0,0,0,0,0,0,20191108,20191220
12773319,0,0,0,0,0,0,0,20191104,20191230
2773332,0,0,0,0,0,0,0,20191224,20191227
12773327,0,0,0,0,0,0,0,20191103,20191229
12773329,0,0,0,0,0,0,0,20191101,20200101
2773319,0,0,0,0,0,0,0,20191103,20191229
