service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2773359,0,0,0,0,0,0,0,20191124,20191222
12773360,0,0,0,0,0,0,0,20191230,20191230
12773370,0,0,0,0,0,0,0,20191123,20191221
2773368,0,0,0,0,0,0,0,20191227,20191227
2946538,0,0,0,0,0,0,0,20191231,20191231
2773370,0,0,0,0,0,0,0,20191122,20191220
12773359,0,0,0,0,0,0,0,20191125,20191223
12773366,0,0,0,0,0,0,0,20191229,20191229
12946538,0,0,0,0,0,0,0,20200101,20200101
12773368,0,0,0,0,0,0,0,20191228,20191228
2773360,0,0,0,0,0,0,0,20191229,20191229
2773365,0,0,0,0,0,0,0,20191123,20191221
2773366,0,0,0,0,0,0,0,20191228,20191228
12773363,0,0,0,0,0,0,0,20191224,20191231
12773364,0,0,0,0,0,0,0,20191126,20191220
2773363,0,0,0,0,0,0,0,20191223,20191230
2773364,0,0,0,0,0,0,0,20191125,20191219
12773365,0,0,0,0,0,0,0,20191124,20191222
